[iView]
Converted from: NA
Date: NA
Version:	IDF Event Detector 3.0.20
Sample Rate:	30
Subject: NA
Description:	description info                                                                                                                                                                                                                                                

Table Header for Fixations:
Event Type	Trial	Number	Start	End	Duration	Location X	Location Y	Dispersion X	Dispersion Y	Plane	Avg. Pupil Size X	Avg Pupil Size Y

Table Header for Saccades:
Event Type	Trial	Number	Start	End	Duration	Start Loc.X	Start Loc.Y	End Loc.X	End Loc.Y	Amplitude	Peak Speed	Peak Speed At	Average Speed	Peak Accel.	Peak Decel.	Average Accel.

Table Header for Blinks:
Event Type	Trial	Number	Start	End	Duration

Table Header for User Events:
Event Type	Trial	Number	Start	Description

Table Header for Trigger Line Events:
Event Type	Trial	Number	Start	Duration	Port Status

Saccade R	1	106	1213085951	1213119292	33341	704.49	388.19	702.98	388.19	0.03	1.12	1.00	0.87	4.71	1.73	3.22
Fixation R	1	119	1213119292	1214385815	1266523	704.35	389.95	36	12	-1	11.79	11.79
Saccade R	1	107	1214385815	1214419143	33328	681.95	393.44	680.83	393.62	0.03	1.15	1.00	0.94	9.84	-7.75	7.17
Fixation R	1	120	1214419143	1217152171	2733028	683.97	392.25	26	21	-1	12.96	12.96
Saccade R	1	108	1217152171	1217185507	33336	690.67	407.36	686.64	412.63	0.09	3.69	1.00	2.82	16.56	-25.34	13.97
Fixation R	1	121	1217185507	1218485353	1299846	688.71	412.18	31	18	-1	13.29	13.29
Saccade R	1	109	1218485353	1218518690	33337	697.17	400.74	699.47	400.06	0.02	1.33	1.00	0.71	12.17	-8.90	9.32
Fixation R	1	122	1218518690	1219785212	1266522	687.95	405.84	34	13	-1	13.89	13.89
Saccade R	1	110	1219785212	1219818538	33326	698.29	405.81	703.63	408.01	0.05	3.22	1.00	1.42	34.41	-25.72	24.71
Fixation R	1	123	1219818538	1220318491	499953	700.42	409.84	40	7	-1	14.00	14.00
Saccade R	1	111	1220318491	1220351812	33321	668.18	415.16	663.96	416.13	0.16	7.06	1.00	4.95	20.97	-69.74	34.67
Fixation R	1	124	1220351812	1221451697	1099885	654.30	411.30	27	20	-1	14.23	14.23
Saccade R	1	112	1221451697	1221485018	33321	643.48	412.20	638.79	413.26	0.07	2.68	1.00	1.96	33.70	-0.16	12.71
Fixation R	1	125	1221485018	1224351366	2866348	653.99	414.13	27	13	-1	14.60	14.60
Saccade R	1	113	1224351366	1224418026	66660	644.46	416.52	860.82	330.57	2.08	111.08	0.50	31.20	1645.19	-1607.00	1085.54
Fixation R	1	126	1224418026	1224751329	333303	881.71	334.31	38	8	-1	14.70	14.70
Saccade R	1	114	1224751329	1224784660	33331	899.79	333.16	603.88	398.69	1.51	168.52	1.00	45.34	2505.63	-2500.24	1703.68
Fixation R	1	127	1224784660	1225051334	266674	591.37	400.36	25	21	-1	13.50	13.50
Saccade R	1	115	1225051334	1225084614	33280	607.29	391.30	617.99	398.97	0.16	7.33	1.00	4.90	55.01	-46.01	39.13
Fixation R	1	128	1225084614	1225217938	133324	621.79	392.25	12	18	-1	13.13	13.13
Saccade R	1	116	1225217938	1225251273	33335	617.61	388.05	657.02	391.01	0.30	21.99	1.00	9.12	212.27	-223.38	148.16
Fixation R	1	129	1225251273	1225784551	533278	679.56	392.44	36	11	-1	12.49	12.49
Saccade R	1	117	1225784551	1225817869	33318	691.45	396.28	693.69	398.13	0.05	2.70	1.00	1.49	26.95	-8.68	16.18
Fixation R	1	130	1225817869	1227517692	1699823	689.66	402.76	36	10	-1	12.27	12.27
Saccade R	1	118	1227517692	1227584368	66676	675.46	398.42	666.92	385.69	11.71	434.07	0.50	175.67	6460.87	-6410.37	6372.02
Fixation R	1	131	1227584368	1229017522	1433154	692.57	390.49	36	13	-1	12.47	12.47
Saccade R	1	119	1229017522	1229050853	33331	703.19	389.91	703.53	389.54	0.01	0.59	0.00	0.27	9.38	-6.17	6.43
Fixation R	1	132	1229050853	1231983861	2933008	694.44	391.50	25	22	-1	11.76	11.76
Saccade R	1	120	1231983861	1232017185	33324	709.44	386.28	715.03	384.76	0.08	4.94	1.00	2.52	8.39	-35.39	23.21
Fixation R	1	133	1232017185	1232617115	599930	702.23	390.46	37	11	-1	11.79	11.79
Saccade R	1	121	1232617115	1232650453	33338	680.53	394.78	677.20	393.77	0.06	3.07	1.00	1.91	8.46	-18.11	14.51
Fixation R	1	134	1232650453	1235783443	3132990	685.45	396.22	25	24	-1	11.96	11.96
Saccade R	1	122	1235783443	1235816761	33318	693.58	383.20	692.92	382.14	0.02	1.05	1.00	0.71	10.14	-6.64	5.79
Fixation R	1	135	1235816761	1239682999	3866238	689.45	387.64	26	20	-1	11.40	11.40
Saccade R	1	123	1239682999	1239716334	33335	702.97	377.63	707.97	378.10	0.10	4.34	1.00	2.87	39.74	-32.17	24.76
Fixation R	1	136	1239716334	1241516138	1799804	705.54	383.45	40	9	-1	11.49	11.49
Saccade R	1	124	1241516138	1241549457	33319	690.61	384.38	687.38	386.54	0.04	2.16	1.00	1.20	25.10	-17.28	18.40
Fixation R	1	137	1241549457	1245615676	4066219	690.06	386.52	30	18	-1	11.53	11.53
Saccade R	1	125	1245615676	1245649008	33332	706.13	382.84	711.44	383.06	0.07	2.96	1.00	1.98	23.89	-25.49	23.23
Fixation R	1	138	1245649008	1246348927	699919	693.77	379.59	31	10	-1	11.47	11.47
Saccade R	1	126	1246348927	1246382261	33334	684.07	375.02	669.56	371.11	0.15	8.36	1.00	4.60	96.06	-36.24	74.29
Fixation R	1	139	1246382261	1246682223	299962	669.64	374.02	20	24	-1	10.87	10.87
Saccade R	1	127	1246682223	1246715560	33337	685.47	383.28	702.38	384.92	0.23	10.08	0.00	6.77	118.07	-61.49	66.59
Fixation R	1	140	1246715560	1247415477	699917	722.18	388.43	37	11	-1	10.82	10.82
Saccade R	1	128	1247415477	1247448809	33332	703.05	382.39	699.37	381.43	0.05	2.12	1.00	1.39	8.34	-21.45	11.46
Fixation R	1	141	1247448809	1248648675	1199866	711.58	382.74	38	7	-1	11.46	11.46
Saccade R	1	129	1248648675	1248681997	33322	697.40	379.32	687.47	378.07	0.11	5.57	1.00	3.39	36.21	-5.82	19.56
Fixation R	1	142	1248681997	1249315264	633267	685.55	389.01	10	18	-1	11.88	11.88
Saccade R	1	130	1249415253	1249448589	33336	618.36	692.19	686.28	395.62	5.70	512.67	0.00	170.87	2537.57	-7665.48	4242.82
Fixation R	1	143	1249448589	1249881888	433299	683.57	393.41	12	4	-1	12.50	12.50
Saccade R	1	131	1249881888	1249915206	33318	678.81	396.20	725.50	427.47	0.33	31.27	1.00	9.77	448.03	-392.18	298.19
Fixation R	1	144	1249915206	1250381817	466611	713.33	446.73	19	29	-1	12.53	12.53
Saccade R	1	132	1250381817	1250415139	33322	713.29	456.38	716.37	458.22	0.05	2.60	1.00	1.37	155.30	23.50	70.29
Fixation R	1	145	1250415139	1250481797	66658	721.02	449.08	10	24	-1	12.65	12.65
Saccade R	1	133	1250481797	1250515135	33338	726.93	434.01	737.18	419.79	0.22	12.35	0.00	6.55	107.35	-162.93	120.64
Fixation R	1	146	1250515135	1251081732	566597	747.92	399.36	19	30	-1	12.81	12.81
Saccade R	1	134	1251081732	1251148393	66661	744.22	390.29	805.02	389.79	0.51	34.71	1.00	7.62	506.80	-378.39	224.88
Fixation R	1	147	1251148393	1251781661	633268	816.57	388.10	34	8	-1	13.45	13.45
Saccade R	1	135	1251781661	1251814982	33321	791.69	384.54	784.06	385.27	0.14	4.35	0.00	4.06	8.80	-41.05	18.74
Fixation R	1	148	1251814982	1252381599	566617	762.44	387.55	40	5	-1	14.04	14.04
Saccade R	1	136	1252381599	1252414920	33321	743.96	390.82	736.71	390.31	0.14	6.31	1.00	4.07	81.03	-34.02	43.33
Fixation R	1	149	1252414920	1252648235	233315	712.27	393.42	40	5	-1	13.80	13.80
Saccade R	1	137	1252648235	1252681560	33325	695.74	395.48	687.02	396.68	0.08	4.90	1.00	2.47	12.34	-19.23	13.77
Fixation R	1	150	1252681560	1253914759	1233199	692.43	403.36	24	25	-1	12.90	12.90
Saccade R	1	138	1253914759	1253948080	33321	699.89	417.42	700.35	419.48	0.03	1.64	1.00	1.05	4.44	-9.30	6.91
Fixation R	1	151	1253948080	1255747883	1799803	706.60	404.98	26	23	-1	13.15	13.15
Saccade R	1	139	1255747883	1255781216	33333	691.69	402.47	688.09	403.62	0.05	2.10	1.00	1.51	14.60	-13.53	10.53
Fixation R	1	152	1255781216	1257914317	2133101	691.96	405.52	18	24	-1	12.80	12.80
Fixation R	1	153	1258014301	1258214269	199968	705.15	393.24	7	7	-1	12.59	12.59
Blink R	1	18	1258247611	1258347592	99981
Saccade R	1	140	1258347592	1258380929	33337	678.48	800.97	695.51	380.54	6.87	578.62	0.00	205.96	3506.93	-8507.71	5145.43
Fixation R	1	154	1258380929	1258480917	99988	705.10	400.40	15	34	-1	12.60	12.60
Saccade R	1	141	1258480917	1258514255	33338	708.87	415.18	706.30	417.35	0.12	5.68	1.00	3.61	23.30	-57.21	37.05
Fixation R	1	155	1258514255	1258814206	299951	705.84	425.86	9	11	-1	12.54	12.54
Saccade R	1	142	1258814206	1258880866	66660	699.81	427.06	1154.65	422.95	3.59	187.44	0.50	53.83	2783.06	-2618.86	1825.39
Fixation R	1	156	1258880866	1258980863	99997	1139.70	421.57	23	4	-1	12.17	12.17
Saccade R	1	143	1258980863	1259047526	66663	1136.09	418.86	731.67	419.13	3.19	204.54	1.00	47.85	3046.59	-3025.10	1621.28
Fixation R	1	157	1259047526	1259347482	299956	754.36	428.74	29	18	-1	11.86	11.86
Saccade R	1	144	1259347482	1259380821	33339	758.20	438.04	759.20	440.96	0.04	1.75	0.00	1.34	10.93	-13.12	12.31
Fixation R	1	158	1259380821	1259914096	533275	758.75	446.70	20	9	-1	12.42	12.42
Saccade R	1	145	1259914096	1259947412	33316	742.18	444.86	713.97	442.87	0.28	15.74	1.00	8.39	163.20	-50.33	80.46
Fixation R	1	159	1259947412	1260214049	266637	709.29	437.04	24	13	-1	12.53	12.53
Saccade R	1	146	1260214049	1260347374	133325	705.15	429.52	652.78	416.36	25.28	535.54	0.50	189.58	7998.37	-7073.40	4913.48
Fixation R	1	160	1260347374	1260780662	433288	662.94	404.19	26	22	-1	12.87	12.87
Saccade R	1	147	1260780662	1260813989	33327	676.45	393.89	677.77	392.78	0.08	5.06	1.00	2.27	26.28	-61.51	31.63
Fixation R	1	161	1260813989	1261980528	1166539	689.86	384.75	25	23	-1	12.70	12.70
Saccade R	1	148	1261980528	1262013854	33326	702.40	392.83	709.27	394.70	0.06	3.96	1.00	1.65	44.17	-12.82	22.10
Fixation R	1	162	1262013854	1262080509	66655	711.01	396.23	4	4	-1	12.45	12.45
Saccade R	1	149	1262080509	1262147173	66664	713.60	399.19	707.25	398.56	12.14	452.39	0.50	182.07	6778.35	-6708.72	6720.63
Fixation R	1	163	1262147173	1262580465	433292	697.38	392.64	31	16	-1	12.25	12.25
Saccade R	1	150	1262580465	1262613784	33319	684.69	385.67	679.09	395.35	0.24	21.18	1.00	7.10	315.97	-28.21	141.44
Fixation R	1	164	1262613784	1262713780	99996	706.28	398.89	38	10	-1	12.68	12.68
Saccade R	1	151	1262713780	1262747102	33322	713.38	404.49	726.77	411.98	0.16	8.54	1.00	4.74	62.88	-54.56	49.68
Fixation R	1	165	1262747102	1263480359	733257	745.82	420.91	32	12	-1	12.87	12.87
Saccade R	1	152	1263480359	1263513696	33337	722.18	412.12	711.76	409.31	0.30	14.02	0.00	8.92	64.92	-53.84	43.43
Fixation R	1	166	1263513696	1264080287	566591	713.87	400.93	28	13	-1	12.19	12.19
Saccade R	1	153	1264080287	1264113624	33337	701.69	404.37	692.49	404.96	0.11	5.13	1.00	3.27	19.16	-59.48	31.38
Fixation R	1	167	1264113624	1264880197	766573	689.59	412.16	32	11	-1	11.80	11.80
Saccade R	1	154	1264980195	1265013521	33326	688.45	259.15	722.68	268.96	3.63	407.44	0.00	108.95	297.20	-5983.26	2166.16
Fixation R	1	168	1265013521	1265446809	433288	736.99	273.68	19	24	-1	12.70	12.70
Saccade R	1	155	1265446809	1265480141	33332	739.85	293.46	737.07	316.96	0.23	13.17	1.00	6.94	186.53	-182.25	183.45
Fixation R	1	169	1265480141	1265613449	133308	735.93	322.40	2	16	-1	13.16	13.16
Saccade R	1	156	1265613449	1265646789	33340	735.06	333.21	721.29	363.32	0.35	18.42	1.00	10.57	238.53	-229.12	212.56
Fixation R	1	170	1265646789	1265713447	66658	705.41	374.47	25	19	-1	13.50	13.50
Saccade R	1	157	1265713447	1265746773	33326	695.94	377.65	684.98	382.53	0.24	16.34	1.00	7.20	8.58	-145.04	53.74
Fixation R	1	171	1265746773	1265946751	199978	669.77	391.46	28	17	-1	13.11	13.11
Saccade R	1	158	1265946751	1265980082	33331	656.49	399.53	652.59	400.41	0.07	2.93	0.00	2.21	-5.22	-28.43	13.28
Fixation R	1	172	1265980082	1266180062	199980	644.96	402.10	15	2	-1	12.76	12.76
Saccade R	1	159	1266313373	1266413361	99988	780.99	221.48	777.62	136.98	8.43	449.17	0.00	84.30	196.69	-6450.64	1399.21
Fixation R	1	173	1266413361	1266546685	133324	793.69	124.63	26	20	-1	13.56	13.56
Fixation R	1	174	1268013188	1268246499	233311	720.06	374.66	27	20	-1	15.28	15.28
Saccade R	1	160	1268246499	1268279823	33324	703.93	388.16	707.46	395.19	0.19	11.94	0.00	5.63	37.28	-114.59	62.33
Fixation R	1	175	1268279823	1268913091	633268	692.05	407.35	27	22	-1	13.06	13.06
Saccade R	1	161	1268913091	1268946418	33327	680.19	404.35	678.05	405.33	0.04	2.76	0.00	1.28	9.39	-35.79	18.32
Fixation R	1	176	1268946418	1269746331	799913	682.00	405.33	12	5	-1	12.31	12.31
Blink R	1	19	1269779664	1269946310	166646
Fixation R	1	177	1269946310	1270312934	366624	709.49	398.06	26	10	-1	13.01	13.01
Saccade R	1	162	1270312934	1270346260	33326	696.28	398.52	680.17	270.95	0.73	71.55	1.00	22.01	1037.99	-996.59	723.06
Fixation R	1	178	1270346260	1270912872	566612	676.75	250.32	17	31	-1	13.79	13.79
Saccade R	1	163	1270912872	1270946192	33320	684.70	273.83	688.71	290.03	0.36	17.12	1.00	10.71	130.69	-70.98	73.46
Fixation R	1	179	1270946192	1271079522	133330	689.15	320.82	2	43	-1	14.21	14.21
Saccade R	1	164	1271079522	1271112847	33325	690.45	333.89	682.49	343.94	0.16	8.45	1.00	4.85	89.34	0.96	59.21
Fixation R	1	180	1271112847	1271346153	233306	684.38	374.20	6	41	-1	14.22	14.22
Saccade R	1	165	1271346153	1271379485	33332	679.93	385.19	679.84	390.79	0.07	3.11	1.00	2.08	13.18	-18.98	11.96
Fixation R	1	181	1271379485	1272012740	633255	687.76	402.69	22	19	-1	13.52	13.52
Saccade R	1	166	1272012740	1272046078	33338	696.49	409.46	710.68	408.32	0.12	7.92	1.00	3.46	98.89	-90.45	76.94
Fixation R	1	182	1272046078	1273679226	1633148	703.80	406.27	32	17	-1	14.08	14.08
Saccade R	1	167	1273679226	1273712593	33367	711.24	419.43	712.85	421.54	0.05	2.64	0.00	1.57	0.52	-28.94	12.45
Fixation R	1	183	1273712593	1274079181	366588	715.98	421.68	9	10	-1	13.65	13.65
Saccade R	1	168	1274079181	1274112518	33337	711.03	414.23	707.46	345.67	0.37	38.20	1.00	11.08	531.26	-540.84	358.26
Fixation R	1	184	1274112518	1274512473	399955	699.50	348.04	12	34	-1	13.47	13.47
Saccade R	1	169	1274512473	1274545798	33325	697.15	362.76	698.98	373.01	0.10	5.79	1.00	2.94	50.57	-64.41	40.83
Fixation R	1	185	1274545798	1275179062	633264	694.25	391.80	10	37	-1	13.90	13.90
Saccade R	1	170	1275179062	1275212390	33328	690.23	410.69	682.94	415.70	0.10	4.93	1.00	2.91	50.75	45.74	47.43
Fixation R	1	186	1275212390	1275545686	333296	677.56	432.98	18	28	-1	14.87	14.87
Saccade R	1	171	1275545686	1275579020	33334	669.41	443.90	670.59	447.48	0.09	3.51	0.00	2.75	-10.74	-21.75	15.45
Fixation R	1	187	1275579020	1275679002	99982	669.47	444.76	3	4	-1	15.17	15.17
Fixation R	1	188	1275779033	1276178956	399923	677.94	435.01	27	21	-1	14.98	14.98
Saccade R	1	172	1276178956	1276212274	33318	667.78	426.56	664.58	425.57	0.05	1.94	1.00	1.50	-1.11	-18.80	11.85
Fixation R	1	189	1276212274	1277145512	933238	671.13	428.34	18	14	-1	15.15	15.15
Saccade R	1	173	1277145512	1277178843	33331	670.03	434.99	670.67	347.90	0.51	48.46	1.00	15.42	696.40	-620.89	481.77
Fixation R	1	190	1277178843	1277445483	266640	666.39	345.13	8	41	-1	15.36	15.36
Saccade R	1	174	1277445483	1277478804	33321	662.66	324.03	663.62	316.22	0.11	4.51	1.00	3.35	89.07	8.35	51.57
Fixation R	1	191	1277478804	1277545464	66660	658.29	306.56	14	20	-1	14.85	14.85
Saccade R	1	175	1277545464	1277578799	33335	649.02	295.23	629.04	304.01	0.29	12.15	1.00	8.66	114.50	-52.06	68.77
Fixation R	1	192	1277578799	1277812097	233298	628.09	294.06	24	17	-1	14.48	14.48
Saccade R	1	176	1277812097	1277845432	33335	639.68	303.11	689.88	477.48	1.00	100.95	1.00	30.09	1486.21	-1336.98	1012.21
Fixation R	1	193	1277845432	1277978757	133325	696.86	475.41	21	11	-1	14.19	14.19
Saccade R	1	177	1277978757	1278012074	33317	698.63	468.36	668.63	452.21	0.37	18.96	1.00	11.16	203.14	-207.25	198.87
Fixation R	1	194	1278012074	1278312048	299974	689.66	451.39	28	19	-1	14.38	14.38
Saccade R	1	178	1278312048	1278345370	33322	682.08	439.50	680.47	436.31	0.10	6.55	1.00	2.89	14.07	-68.46	35.79
Fixation R	1	195	1278345370	1279411925	1066555	680.81	413.68	15	33	-1	13.87	13.87
Saccade R	1	179	1279411925	1279445261	33336	688.70	403.23	691.04	401.57	0.06	2.94	0.00	1.92	4.94	-15.93	10.13
Fixation R	1	196	1279445261	1280778444	1333183	694.01	403.87	21	18	-1	13.36	13.36
Saccade R	1	180	1280778444	1280811763	33319	685.60	398.11	684.37	359.55	0.23	21.47	1.00	6.90	311.74	-276.15	199.54
Fixation R	1	197	1280811763	1281345038	533275	679.24	361.13	8	40	-1	12.52	12.52
Saccade R	1	181	1281345038	1281378380	33342	679.34	387.91	682.05	391.96	0.08	3.02	1.00	2.26	-4.55	-33.15	20.43
Fixation R	1	198	1281378380	1282878204	1499824	678.69	400.02	20	28	-1	12.99	12.99
Saccade R	1	182	1282878204	1282911538	33334	667.43	419.11	662.99	417.34	0.09	4.87	1.00	2.66	50.25	-8.14	24.88
Fixation R	1	199	1282911538	1283344816	433278	648.31	414.01	37	9	-1	13.82	13.82
Saccade R	1	183	1283344816	1283378154	33338	625.03	419.37	623.13	421.84	0.11	5.86	0.00	3.39	11.60	-26.23	13.23
Fixation R	1	200	1283378154	1283544796	166642	625.00	425.50	8	9	-1	13.83	13.83
Saccade R	1	184	1283544796	1283611451	66655	626.42	431.68	641.04	433.62	1.13	36.54	0.50	16.92	530.23	-347.24	393.42
Fixation R	1	201	1283611451	1283978088	366637	664.75	430.80	32	15	-1	13.86	13.86
Saccade R	1	185	1283978088	1284044744	66656	669.48	420.70	661.89	277.50	1.18	62.79	1.00	17.77	921.01	-921.67	563.81
Fixation R	1	202	1284044744	1284278040	233296	651.94	271.43	29	9	-1	13.58	13.58
Saccade R	1	186	1284278040	1284311406	33366	668.94	267.83	682.10	269.79	0.24	16.46	0.00	7.10	72.72	-217.53	122.60
Fixation R	1	203	1284311406	1284378043	66637	685.37	268.89	6	1	-1	13.43	13.43
Saccade R	1	187	1284378043	1284411375	33332	688.94	269.00	671.98	376.72	0.70	60.68	1.00	20.95	880.73	-860.66	663.95
Fixation R	1	204	1284411375	1284511358	99983	686.36	396.20	22	27	-1	12.86	12.86
Saccade R	1	188	1284511358	1284544686	33328	694.18	402.79	688.30	407.98	0.15	6.64	1.00	4.60	38.48	-13.34	22.62
Fixation R	1	205	1284544686	1285277933	733247	690.52	391.96	18	22	-1	12.74	12.74
Saccade R	1	189	1285277933	1285311264	33331	683.73	393.76	673.07	397.25	0.10	6.24	1.00	3.06	70.57	-57.03	53.21
Fixation R	1	206	1285311264	1287910988	2599724	692.26	397.82	34	13	-1	13.46	13.46
Saccade R	1	190	1287910988	1287944308	33320	699.18	403.42	699.21	406.67	0.06	2.32	1.00	1.85	12.54	-7.17	6.58
Fixation R	1	207	1287944308	1289677443	1733135	696.70	398.59	19	30	-1	12.71	12.71
Saccade R	1	191	1289677443	1289710782	33339	686.68	378.69	685.25	378.74	0.04	2.32	1.00	1.24	16.16	-22.85	16.05
Fixation R	1	208	1289710782	1290877315	1166533	689.15	384.05	8	11	-1	11.61	11.61
Saccade R	1	192	1290877315	1290910652	33337	686.13	389.53	613.18	389.26	0.43	40.59	1.00	13.04	585.24	-542.80	404.93
Fixation R	1	209	1290910652	1291377267	466615	591.96	389.06	28	11	-1	12.38	12.38
Blink R	1	20	1291443924	1291543906	99982
Saccade R	1	193	1291543906	1291577243	33337	594.93	384.12	622.84	374.66	3.47	392.37	0.00	104.04	245.95	-5774.56	2046.21
Fixation R	1	210	1291577243	1291710561	133318	641.31	383.97	29	18	-1	11.10	11.10
Saccade R	1	194	1291710561	1291743885	33324	651.91	385.39	654.54	391.62	0.15	5.68	1.00	4.40	14.45	5.14	8.63
Fixation R	1	211	1291743885	1292343814	599929	663.22	413.93	14	33	-1	11.84	11.84
Saccade R	1	195	1292343814	1292377159	33345	653.82	398.60	649.18	397.51	0.14	5.35	1.00	4.28	23.80	-40.42	23.02
Fixation R	1	212	1292377159	1292677112	299953	641.12	383.18	13	24	-1	12.50	12.50
Saccade R	1	196	1292677112	1292710451	33339	637.57	373.36	619.07	372.90	0.24	14.80	1.00	7.11	191.83	-126.18	150.88
Fixation R	1	213	1292710451	1292877092	166641	593.11	369.01	41	8	-1	12.22	12.22
Blink R	1	21	1292977092	1293143724	166632
Fixation R	1	214	1293143724	1293310381	166657	747.15	282.20	17	19	-1	11.88	11.88
